Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
Anonymous - 1676 - Wonderful news from Bristol_page_5_page_001.md,EasyOCR,0.347458,0.698630,165,117,128,24,27,102,1180,219,-0.087379,103,112,-0.111111,27,30,-10.000000,1,11,0.173198,0.087963,19,19,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3_page_001.md,EasyOCR,0.211820,0.504918,174,96,92,36,20,98,1709,305,0.208054,149,118,0.384615,78,48,-0.833333,6,11,0.289479,0.087227,28,28,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10_page_001.md",EasyOCR,0.794233,1.005420,503,267,2480,43,4,695,4092,738,-0.146789,327,375,-0.088050,159,173,-1.666667,3,8,0.225466,0.100386,78,75,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1_page_001.md,EasyOCR,0.391189,0.622257,507,409,407,95,76,226,3382,638,0.140000,300,258,0.191083,157,127,-0.285714,14,18,0.286304,0.088280,58,52,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122_page_001.md,EasyOCR,0.805245,1.010309,500,277,881,45,5,342,2059,388,-0.197044,203,243,-0.158730,63,73,-6.000000,2,14,0.191443,0.128505,55,54,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1_page_001.md,EasyOCR,0.281638,0.522876,159,36,32,28,8,44,806,153,0.093750,64,58,0.290323,31,22,-0.200000,5,6,0.360496,0.086705,15,15,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1_page_001.md,EasyOCR,0.403699,0.701735,605,621,935,89,149,409,5353,922,-0.020882,431,440,0.102041,245,220,-21.000000,1,22,0.177970,0.099768,86,69,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10_page_001.md",EasyOCR,0.827857,1.077558,738,258,1851,150,13,490,3439,606,-0.381818,275,380,-0.102041,98,108,-6.625000,8,61,0.285223,0.104980,78,74,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2_page_001.md",EasyOCR,0.737108,0.948718,659,483,3089,58,10,931,5740,1053,-0.168443,469,548,-0.048889,225,236,-2.400000,5,17,0.280672,0.087193,96,88,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31_page_001.md,EasyOCR,0.776710,0.987539,320,322,2106,9,7,618,3538,642,-0.478873,284,420,-0.276423,123,157,-0.562500,16,25,0.084662,0.122671,79,70,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1_page_001.md,EasyOCR,0.788301,0.995575,333,283,2214,13,4,658,3590,678,-0.247956,367,458,-0.087413,286,311,-1.176471,17,37,0.141860,0.101892,70,67,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50_page_001.md,EasyOCR,0.778747,0.994366,405,299,2330,30,13,663,3896,710,-0.354037,322,436,-0.698413,63,107,-10.500000,2,23,0.135037,0.078404,57,54,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73_page_001.md,EasyOCR,0.294158,0.678322,144,91,198,36,12,146,1472,286,-0.140741,135,154,0.140351,57,49,-21.000000,1,22,0.103162,0.125806,39,38,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1_page_001.md,EasyOCR,0.219381,0.424658,241,118,130,40,23,92,2229,365,0.308108,185,128,0.407692,130,77,0.000000,9,9,0.422014,0.057592,22,22,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1_page_001.md",EasyOCR,0.633627,0.927100,727,523,981,104,61,420,3521,631,-0.379061,277,382,-0.049689,161,169,-5.400000,5,32,0.135871,0.114243,77,71,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19_page_001.md,EasyOCR,0.306604,0.698020,169,74,82,29,19,93,1060,202,-0.218391,87,106,0.088889,45,41,-1.000000,4,8,0.138381,0.141509,30,29,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1_page_001.md,EasyOCR,0.725550,0.958071,592,436,2763,32,7,875,5225,954,-0.131737,501,567,-0.022059,272,278,-5.250000,4,25,0.229268,0.110317,108,99,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41_page_001.md,EasyOCR,0.397396,0.797101,400,99,142,87,19,114,1613,276,-0.295775,142,184,0.166667,78,65,-7.750000,4,35,0.171756,0.139535,48,42,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22_page_001.md,EasyOCR,0.259980,0.609687,258,123,140,58,15,141,2004,351,-0.070968,155,166,0.112500,80,71,-5.000000,3,18,0.189528,0.101523,40,33,1728,1725-1749
Anonymous - 1731 - The Case of the British Sugar-Colonies_page_2_page_001.md,EasyOCR,0.740613,0.982094,1040,875,1300,44,16,653,4341,726,-0.150725,345,397,-0.095477,199,218,-3.500000,2,9,0.228997,0.099469,75,68,1731,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1_page_001.md,EasyOCR,0.142352,0.313514,154,51,77,28,9,79,1981,370,0.497110,173,87,0.533333,75,35,-1.666667,3,8,0.485011,0.089974,35,32,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25_page_001.md,EasyOCR,0.259601,0.473451,202,74,62,43,10,54,1302,226,0.201923,104,83,0.446809,47,26,-0.666667,3,5,0.379093,0.108108,28,26,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118_page_001.md",EasyOCR,0.248025,0.496545,645,340,428,133,50,320,5697,1013,0.171843,483,400,0.316498,297,203,-9.500000,2,21,0.309830,0.080292,88,82,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6_page_001.md,EasyOCR,0.192662,0.416572,462,258,220,99,43,225,4879,881,0.233236,343,263,0.324022,179,121,-11.000000,1,12,0.400176,0.068303,64,55,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41_page_001.md,EasyOCR,0.372583,0.526066,257,116,51,45,21,45,1138,211,0.203883,103,82,0.558140,43,19,-2.000000,2,6,0.360583,0.114894,27,25,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1_page_001.md,EasyOCR,0.256594,0.609272,224,199,258,47,29,200,2654,453,0.004202,238,237,-2.071429,14,43,-10.333333,3,34,0.159104,0.087049,41,38,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2_page_001.md,EasyOCR,0.264637,0.604369,209,159,197,40,38,171,2135,412,0.016304,184,181,-0.026316,38,39,0.000000,14,14,0.217585,0.103865,43,40,1753,1750-1774
Anonymous - 1757 - The Jamaica Association Develop'd_page_14_page_001.md,EasyOCR,0.172519,0.448113,137,34,55,29,2,64,1310,212,0.187500,96,78,0.229167,48,37,-4.000000,1,5,0.307184,0.087866,21,19,1757,1750-1774
Anonymous - 1764 - Astronomical Observations Made at the Island of Barbados; At Willoughby Fort_page_1_page_001.md,EasyOCR,0.220952,0.432143,185,87,76,34,11,76,1575,280,0.348101,158,103,0.333333,57,38,0.684211,19,6,0.370313,0.092409,28,24,1764,1750-1774
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64_page_001.md,EasyOCR,0.194209,0.437008,157,40,78,39,3,69,1416,254,0.250000,112,84,0.142857,14,12,-2.500000,2,7,0.376112,0.079310,23,20,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_page_7_page_001.md",EasyOCR,0.222180,0.496568,338,128,123,66,20,131,2651,437,0.184332,217,177,0.371429,140,88,-5.000000,1,6,0.320568,0.066253,32,30,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74_page_001.md,EasyOCR,0.275191,0.520147,230,97,69,49,11,82,1439,273,0.165354,127,106,-2.750000,4,15,-15.000000,1,16,0.311783,0.102894,32,32,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32_page_001.md,EasyOCR,0.314354,0.564593,230,106,56,38,12,68,1247,209,0.192982,114,92,0.178571,28,23,0.083333,12,11,0.261817,0.102128,24,14,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32_page_001.md,EasyOCR,0.351402,0.515306,199,128,49,31,18,52,1070,196,0.168539,89,74,0.250000,28,21,-5.000000,1,6,0.321067,0.062201,13,13,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15_page_001.md,EasyOCR,0.210287,0.398230,153,67,58,27,9,54,1322,226,0.271028,107,78,0.333333,9,6,-1.000000,2,4,0.406958,0.061475,15,14,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1_page_001.md",EasyOCR,0.194149,0.317829,119,19,8,23,3,15,752,129,0.566667,60,26,0.285714,7,5,-2.000000,1,3,0.626124,0.080537,12,12,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7_page_001.md,EasyOCR,0.348344,0.468439,292,189,45,52,30,59,1510,301,0.392045,176,107,0.446809,47,26,-6.000000,1,7,0.410657,0.108359,35,33,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243_page_001.md,EasyOCR,0.178868,0.277533,171,43,23,24,7,32,1325,227,0.609524,105,41,-1.000000,2,4,-2.000000,1,3,0.630563,0.081967,20,20,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9_page_001.md",EasyOCR,0.739473,0.968354,2024,1774,241,368,319,231,5462,948,-0.138568,433,493,-0.064039,203,216,-7.500000,2,17,0.340663,0.066199,66,58,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5_page_001.md",EasyOCR,0.783992,0.968701,464,260,2234,5,6,608,3773,639,-0.272425,301,383,-0.087912,91,99,-0.555556,9,14,0.154845,0.068966,44,41,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1_page_001.md,EasyOCR,0.232615,0.491857,176,58,144,31,6,114,1625,307,0.070922,141,131,0.357143,70,45,-1.000000,5,10,0.264165,0.078313,26,26,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37_page_001.md,EasyOCR,0.348768,0.671795,430,84,194,92,12,158,2030,390,-0.181347,193,228,0.049383,81,77,-49.000000,1,50,0.234758,0.114894,54,44,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1_page_001.md,EasyOCR,0.349112,0.680412,307,83,141,61,13,124,1521,291,-0.153285,137,158,0.000000,64,64,-5.000000,2,12,0.170102,0.120944,41,39,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74_page_001.md,EasyOCR,0.253262,0.407258,214,67,49,40,10,51,1303,248,0.311475,122,84,0.387097,62,38,-0.200000,5,6,0.436577,0.086331,24,23,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4_page_001.md,EasyOCR,0.382146,0.751479,72,141,168,10,22,95,997,169,-0.034884,86,89,-0.030303,33,34,-10.000000,1,11,0.088361,0.082803,13,13,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51_page_001.md",EasyOCR,0.802375,1.033735,365,161,1366,31,0,398,2358,415,-0.443243,185,267,-0.333333,69,92,-7.000000,2,16,0.078828,0.123318,55,53,1695,1675-1699
Child - 1690 - A discourse about trade_page_175_page_001.md,EasyOCR,0.329125,0.762887,154,74,137,36,7,105,1109,194,-0.447059,85,123,-0.071429,42,45,-1.200000,5,11,0.067206,0.098655,22,20,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14_page_001.md,EasyOCR,0.311464,0.648649,187,135,129,20,24,124,1448,259,0.022727,132,129,0.040000,25,24,0.000000,8,8,0.180217,0.066667,17,17,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21_page_001.md,EasyOCR,0.271419,0.494208,220,111,65,46,14,68,1459,259,0.103448,116,104,0.178571,56,46,-7.000000,1,8,0.310455,0.079038,23,23,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73_page_001.md",EasyOCR,0.808740,0.986150,394,252,927,0,9,347,1945,361,-0.265700,207,262,-1.769231,26,72,-4.500000,2,11,0.022671,0.107955,38,38,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20_page_001.md,EasyOCR,0.263240,0.532110,125,19,25,26,2,30,642,109,-0.047619,42,44,0.269231,26,19,-5.000000,1,6,0.369602,0.090226,12,12,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211_page_001.md",EasyOCR,0.284320,0.548872,352,16,69,81,2,63,1537,266,-0.025210,119,122,-0.384615,13,18,-6.500000,2,15,0.322091,0.113043,39,38,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198_page_001.md,EasyOCR,0.785047,0.960843,180,183,1065,0,44,275,1819,332,-0.294118,170,220,-1.068966,29,60,-1.428571,7,17,0.009217,0.086806,25,25,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_page_182_page_001.md",EasyOCR,0.436564,0.829167,290,108,156,72,20,107,1269,240,0.128342,187,163,0.243590,78,59,0.271186,59,43,0.140108,0.126712,37,34,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230_page_001.md,EasyOCR,0.201368,0.283898,183,72,10,37,10,20,1316,236,0.573913,115,49,0.500000,6,3,0.555556,9,4,0.652552,0.060837,16,16,1803,1800-1824
Fox - 1800 - An address to the people of Great Britain on the propriety of abstaining from West India Sugar and Rum_page_5_page_001.md,EasyOCR,0.288735,0.653430,511,138,266,103,36,223,3169,554,-0.092742,248,271,-0.736842,19,33,-3.333333,3,13,0.193155,0.096618,60,57,1800,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4_page_001.md,EasyOCR,0.668803,0.920918,413,346,806,52,36,273,2340,392,-0.120773,207,232,-0.064220,109,116,-1.000000,6,12,0.152542,0.075980,31,27,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1_page_001.md,EasyOCR,0.222686,0.583658,133,59,128,28,9,113,1437,257,-0.053097,113,119,-1.000000,6,12,-6.000000,1,7,0.211921,0.072464,20,17,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48_page_001.md,EasyOCR,0.228279,0.441860,135,63,70,24,9,62,1174,215,0.164835,91,76,0.357143,42,27,-5.000000,1,6,0.321882,0.091304,21,20,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45_page_001.md,EasyOCR,0.253476,0.540161,449,82,180,98,15,156,2805,498,-0.004464,224,225,0.087379,103,94,-1.666667,6,16,0.309105,0.108434,63,62,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12_page_001.md,EasyOCR,0.781911,0.970085,485,421,3088,4,27,877,5108,936,-0.222707,458,560,-0.051064,235,247,-2.625000,8,29,0.125615,0.090909,83,74,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28_page_001.md,EasyOCR,0.318290,0.678899,155,96,151,26,6,116,1263,218,-0.063636,110,117,0.053571,56,53,-5.500000,2,13,0.154992,0.105042,25,25,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211_page_001.md,EasyOCR,0.256539,0.469880,264,165,81,49,20,87,1988,332,0.277778,180,130,0.228916,83,64,-4.000000,1,5,0.367665,0.113573,41,39,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35_page_001.md",EasyOCR,0.316369,0.496124,170,29,31,31,5,28,727,129,0.189655,58,47,0.173913,23,19,-3.000000,1,4,0.481208,0.116129,18,18,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26_page_001.md,EasyOCR,0.239669,0.463504,204,102,42,40,22,65,1452,274,0.205128,117,93,0.442308,52,29,-4.000000,1,5,0.386779,0.136986,40,38,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106_page_001.md",EasyOCR,0.786537,0.975265,211,87,999,18,3,255,1649,283,-0.400000,140,196,-0.972222,36,71,-1.800000,5,14,0.070582,0.083893,25,22,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184_page_001.md,EasyOCR,0.267106,0.464912,192,76,56,37,12,57,1213,228,0.169643,112,93,0.292308,65,46,-0.800000,5,9,0.381797,0.106719,27,26,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47_page_001.md,EasyOCR,0.207676,0.547923,256,234,208,46,86,211,3361,626,0.204225,284,226,0.203704,54,43,-5.500000,2,13,0.254717,0.073379,43,41,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1_page_001.md",EasyOCR,0.264392,0.708155,288,110,346,59,13,258,2814,466,-0.319444,216,285,-3.666667,6,28,-6.250000,4,29,0.113427,0.089844,46,44,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97_page_001.md",EasyOCR,0.809172,0.973753,266,116,1153,2,14,355,1897,381,-0.500000,170,255,-3.142857,14,58,-8.000000,2,18,0.017405,0.116531,43,41,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26_page_001.md",EasyOCR,0.804357,1.011710,346,138,1362,22,0,410,2295,427,-0.486034,179,266,-2.444444,9,31,-4.333333,3,16,0.120237,0.120267,54,48,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103_page_001.md,EasyOCR,0.247212,0.457447,141,70,55,26,9,51,1076,188,0.401786,112,67,0.428571,14,8,-0.600000,5,8,0.399395,0.034146,7,7,1799,1775-1799
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16_page_001.md",EasyOCR,0.811625,0.993964,402,161,1699,16,6,472,2787,497,-0.180147,272,321,-0.236559,93,115,-3.000000,2,8,0.165061,0.110454,56,55,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1_page_001.md,EasyOCR,0.237069,0.541262,226,203,121,44,42,137,2320,412,0.224390,205,159,0.000000,40,40,0.272727,11,8,0.287725,0.074879,31,31,1753,1750-1774
Ogilby - 1671 - America_page_399_page_001.md,EasyOCR,0.309287,0.603448,342,268,136,65,39,141,2412,406,0.152778,216,183,0.171429,70,58,-1.000000,3,6,0.252814,0.090278,39,33,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29_page_001.md,EasyOCR,0.153919,0.362637,106,17,40,21,2,43,1059,182,0.428571,91,52,0.142857,7,6,-6.000000,1,7,0.457487,0.084577,17,16,1788,1775-1799
