Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10_page_001.md",EasyOCR,0.762253,0.965969,520,575,2140,12,23,703,4244,764,-0.057471,348,368,-0.011628,172,174,0,4,4,0.254548,0.081009,61,58,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1_page_001.md,EasyOCR,0.361062,0.596573,400,414,410,79,80,224,3390,642,0.177632,304,250,0.234177,158,121,-0.214286,14,17,0.294431,0.082683,53,47,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122_page_001.md,EasyOCR,0.719035,0.922892,206,260,1113,17,26,340,2196,415,-0.048673,226,237,0.040541,74,71,-2.333333,3,10,0.205767,0.098522,40,40,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1_page_001.md,EasyOCR,0.110422,0.385621,14,38,37,3,9,47,806,153,0.25,64,48,0.354839,31,20,0.4,5,3,0.348986,0.088435,13,13,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1_page_001.md,EasyOCR,0.365466,0.657811,415,640,943,58,154,407,5467,941,0.058166,447,421,0.180392,255,209,-8,2,18,0.189701,0.091124,77,60,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10_page_001.md",EasyOCR,0.759711,0.965035,473,426,1937,42,38,610,3733,715,-0.202572,311,374,-0.009174,109,110,-5.333333,9,57,0.332364,0.063978,46,42,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2_page_001.md",EasyOCR,0.712585,0.920591,513,596,3081,72,75,850,5880,1083,-0.096774,496,544,-0.004255,235,236,-1.5,6,15,0.301385,0.071296,77,70,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31_page_001.md,EasyOCR,0.741291,0.966027,310,591,1844,2,54,598,3703,677,-0.265823,316,400,-0.066176,136,145,-0.294118,17,22,0.094085,0.1008,63,54,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1_page_001.md,EasyOCR,0.77685,0.986765,331,349,2112,3,5,663,3594,680,-0.239782,367,455,-0.08042,286,309,-1.058824,17,35,0.144627,0.10177,69,66,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50_page_001.md,EasyOCR,0.750701,0.964237,312,365,2268,12,33,656,3923,727,-0.281818,330,423,-0.619048,63,102,-9,2,20,0.140739,0.065156,46,44,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73_page_001.md,EasyOCR,0.262162,0.641379,86,102,200,25,13,148,1480,290,-0.064286,140,149,0.192982,57,46,-18,1,19,0.112724,0.119205,36,35,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1_page_001.md,EasyOCR,0.142796,0.339426,73,142,119,15,29,86,2339,383,0.455,200,109,0.528571,140,66,0.3,10,7,0.446343,0.03523,13,13,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1_page_001.md",EasyOCR,0.589877,0.875,518,601,1037,95,100,379,3655,656,-0.216667,300,365,0.046512,172,164,-3.666667,6,28,0.14167,0.099846,65,59,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19_page_001.md,EasyOCR,0.228679,0.614634,82,79,83,16,23,87,1067,205,-0.065934,91,97,0.2,45,36,-0.5,4,6,0.151759,0.111111,22,21,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1_page_001.md,EasyOCR,0.705926,0.936082,448,506,2810,9,18,881,5332,970,-0.083658,514,557,0.01773,282,277,-3.2,5,21,0.24339,0.105099,101,93,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41_page_001.md,EasyOCR,0.346601,0.713287,309,108,149,67,23,114,1633,286,-0.117647,153,171,0.217949,78,61,-7,4,32,0.189397,0.127273,42,36,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22_page_001.md,EasyOCR,0.216337,0.551532,170,129,138,42,18,138,2020,359,0.04908,163,155,0.1875,80,65,-4,3,15,0.211765,0.088773,34,27,1728,1725-1749
Anonymous - 1731 - The Case of the British Sugar-Colonies_page_2_page_001.md,EasyOCR,0.723543,0.953209,966,996,1265,22,27,664,4460,748,-0.120879,364,408,-0.052632,209,220,-1,3,6,0.251334,0.088829,66,59,1731,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1_page_001.md,EasyOCR,0.098443,0.273936,65,57,74,14,12,77,1991,376,0.559322,177,78,0.586667,75,31,-0.666667,3,5,0.513568,0.079365,30,27,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25_page_001.md,EasyOCR,0.170973,0.351931,87,77,61,20,12,50,1316,233,0.36036,111,71,0.553191,47,21,0.333333,3,2,0.442225,0.06639,16,14,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118_page_001.md",EasyOCR,0.251616,0.480507,625,464,351,126,75,292,5723,1026,0.219316,497,388,0.329966,297,199,-7,2,16,0.328023,0.064995,70,64,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6_page_001.md,EasyOCR,0.157303,0.379078,288,264,218,67,45,225,4895,889,0.3,350,245,0.357542,179,115,-8,1,9,0.419007,0.063666,58,49,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41_page_001.md,EasyOCR,0.256993,0.420561,126,131,37,24,26,40,1144,214,0.317757,107,73,0.604651,43,17,-0.5,2,3,0.39806,0.056604,12,12,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1_page_001.md,EasyOCR,0.233835,0.585526,162,204,256,34,29,204,2660,456,0.041494,241,231,-2,14,42,-9.333333,3,31,0.15812,0.086768,40,37,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2_page_001.md,EasyOCR,0.225641,0.570743,124,163,197,25,39,174,2145,417,0.078947,190,175,0,38,38,0.142857,14,12,0.216955,0.096774,39,36,1753,1750-1774
Anonymous - 1757 - The Jamaica Association Develop'd_page_14_page_001.md,EasyOCR,0.103448,0.342222,44,37,57,11,6,60,1334,225,0.4,105,63,0.45098,51,28,-2,1,3,0.375543,0.052174,12,10,1757,1750-1774
Anonymous - 1764 - Astronomical Observations Made at the Island of Barbados; At Willoughby Fort_page_1_page_001.md,EasyOCR,0.157729,0.378947,75,101,74,14,12,82,1585,285,0.423313,163,94,0.385965,57,35,0.842105,19,3,0.386949,0.087108,25,21,1764,1750-1774
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64_page_001.md,EasyOCR,0.123697,0.342105,56,51,71,18,7,66,1439,266,0.414634,123,72,0.285714,14,10,-1,2,4,0.431219,0.057762,16,13,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_page_7_page_001.md",EasyOCR,0.147443,0.388027,140,134,121,30,26,119,2679,451,0.359307,231,148,0.442857,140,78,-2,1,3,0.382318,0.035165,16,14,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74_page_001.md,EasyOCR,0.218665,0.434028,137,109,75,29,17,79,1468,288,0.311111,135,93,-2.25,4,13,-12,1,13,0.362316,0.073333,22,22,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32_page_001.md,EasyOCR,0.236641,0.489627,90,158,62,12,39,67,1310,241,0.301724,116,81,0.321429,28,19,0.333333,12,8,0.217351,0.079439,17,7,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32_page_001.md,EasyOCR,0.280669,0.452261,121,134,47,21,23,46,1076,199,0.26087,92,68,0.321429,28,19,-2,1,3,0.344741,0.040609,8,8,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15_page_001.md,EasyOCR,0.148872,0.321739,67,78,53,13,13,48,1330,230,0.396396,111,67,0.666667,9,3,0.5,2,1,0.469637,0.03913,9,8,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1_page_001.md",EasyOCR,0.082895,0.150376,30,26,7,7,4,9,760,133,0.8125,64,12,0.714286,7,2,1,1,0,0.786373,0.036765,5,5,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7_page_001.md,EasyOCR,0.285339,0.409836,193,197,44,37,34,54,1521,305,0.45,180,99,0.489362,47,24,-4,1,5,0.445351,0.081169,25,23,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243_page_001.md,EasyOCR,0.080633,0.188596,40,48,19,5,9,29,1327,228,0.726415,106,29,0.5,2,1,1,1,0,0.677863,0.053571,12,12,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9_page_001.md",EasyOCR,0.709429,0.92173,1869,1896,200,340,339,216,5589,971,-0.07947,453,489,-0.009346,214,216,-3.666667,3,14,0.36446,0.057613,56,48,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5_page_001.md",EasyOCR,0.742051,0.936842,351,425,2118,8,57,558,3900,665,-0.163077,325,378,0.019802,101,99,0,10,10,0.172876,0.051948,32,29,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1_page_001.md,EasyOCR,0.16208,0.413462,61,66,138,10,10,109,1635,312,0.19863,146,117,0.428571,70,40,-0.4,5,7,0.299735,0.048077,15,15,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37_page_001.md,EasyOCR,0.32266,0.651282,374,88,193,85,14,155,2030,390,-0.160622,193,224,0.049383,81,77,-46,1,47,0.239356,0.112798,52,42,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1_page_001.md,EasyOCR,0.188544,0.527157,78,95,143,26,14,125,1676,313,0.117647,153,135,0.257143,70,52,-1.666667,3,8,0.256236,0.089231,29,28,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74_page_001.md,EasyOCR,0.150038,0.3083,82,72,43,19,12,47,1313,253,0.460938,128,69,0.435484,62,35,0.4,5,3,0.505035,0.057692,15,14,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4_page_001.md,EasyOCR,0.375372,0.741379,64,204,110,8,34,87,1007,174,0.054945,91,86,0.060606,33,31,-7,1,8,0.084595,0.081081,12,12,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51_page_001.md",EasyOCR,0.7576,0.961883,192,277,1425,0,28,401,2500,446,-0.233645,214,264,-0.1375,80,91,-3.333333,3,13,0.124421,0.093301,39,37,1695,1675-1699
Child - 1690 - A discourse about trade_page_175_page_001.md,EasyOCR,0.271429,0.69,89,79,136,23,9,106,1120,200,-0.274725,91,116,0,42,42,-0.6,5,8,0.071755,0.079439,17,15,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14_page_001.md,EasyOCR,0.269074,0.576208,124,158,113,9,33,113,1468,269,0.148936,141,120,0.2,25,20,0.375,8,5,0.201579,0.032653,8,8,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21_page_001.md,EasyOCR,0.206544,0.414449,124,116,63,29,16,64,1467,263,0.216667,120,94,0.232143,56,43,-4,1,5,0.337347,0.057971,16,16,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73_page_001.md",EasyOCR,0.733366,0.965608,250,359,901,5,52,308,2059,378,-0.131818,220,249,-0.888889,36,68,-1.333333,3,7,0.073681,0.087613,29,29,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20_page_001.md,EasyOCR,0.132308,0.362832,39,23,24,11,5,25,650,113,0.282609,46,33,0.461538,26,14,-3,1,4,0.466449,0.058824,7,7,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211_page_001.md",EasyOCR,0.20142,0.4375,227,18,67,57,2,60,1549,272,0.168,125,104,0,13,13,-5,2,12,0.363916,0.100917,33,32,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198_page_001.md,EasyOCR,0.735279,0.941011,102,309,1025,3,83,249,1953,356,-0.126316,190,214,-0.375,40,55,-0.75,8,14,0.008632,0.068841,19,19,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_page_182_page_001.md",EasyOCR,0.344611,0.751037,169,113,156,54,20,107,1271,241,0.18617,188,153,0.282051,78,56,0.322034,59,40,0.149098,0.12,33,30,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230_page_001.md,EasyOCR,0.12208,0.181818,76,75,11,16,12,16,1327,242,0.708333,120,35,0.666667,6,2,0.888889,9,1,0.737253,0.028455,7,7,1803,1800-1824
Fox - 1800 - An address to the people of Great Britain on the propriety of abstaining from West India Sugar and Rum_page_5_page_001.md,EasyOCR,0.274143,0.61324,342,283,255,64,66,222,3210,574,0.05283,265,251,-0.315789,19,25,-2.333333,3,10,0.203848,0.085664,49,46,1800,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4_page_001.md,EasyOCR,0.64578,0.898734,357,352,806,44,39,272,2346,395,-0.090476,210,229,-0.036697,109,113,-0.5,6,9,0.156502,0.0725,29,26,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1_page_001.md,EasyOCR,0.168625,0.503817,56,59,129,12,9,111,1447,262,0.08547,117,107,-0.666667,6,10,-3,1,4,0.237559,0.060377,16,13,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48_page_001.md,EasyOCR,0.166949,0.362385,62,65,70,13,12,54,1180,218,0.297872,94,66,0.452381,42,23,-2,1,3,0.373781,0.050228,11,11,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45_page_001.md,EasyOCR,0.216082,0.483235,343,85,182,75,16,154,2823,507,0.090517,232,211,0.145631,103,88,-1.166667,6,13,0.331069,0.095406,54,53,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12_page_001.md,EasyOCR,0.750429,0.948187,363,570,3003,2,76,837,5245,965,-0.144628,484,554,0,245,245,-1.888889,9,26,0.133681,0.084175,75,66,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28_page_001.md,EasyOCR,0.272941,0.611607,90,99,159,15,8,114,1275,224,0.043478,115,110,0.107143,56,50,-4,2,10,0.190998,0.095238,22,22,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211_page_001.md,EasyOCR,0.215361,0.42515,181,167,81,35,21,86,1992,334,0.32967,182,122,0.313253,83,57,-1,1,2,0.38707,0.094828,33,31,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35_page_001.md",EasyOCR,0.121419,0.280303,29,30,30,5,6,26,733,132,0.491803,61,31,0.391304,23,14,0,1,1,0.578279,0.038168,5,5,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26_page_001.md,EasyOCR,0.191781,0.399281,136,102,42,27,22,62,1460,278,0.330579,121,81,0.557692,52,23,-1,1,2,0.432061,0.127208,36,34,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106_page_001.md",EasyOCR,0.722284,0.902913,90,237,963,6,39,234,1786,309,-0.160494,162,188,-0.478261,46,68,-0.833333,6,11,0.064807,0.068841,19,16,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184_page_001.md,EasyOCR,0.209188,0.393939,118,79,58,23,13,55,1219,231,0.26087,115,85,0.338462,65,43,-0.4,5,7,0.412131,0.087137,21,20,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47_page_001.md,EasyOCR,0.179852,0.516588,162,239,206,28,90,209,3375,633,0.257732,291,216,0.259259,54,40,-4,2,10,0.253433,0.059545,34,33,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1_page_001.md",EasyOCR,0.228138,0.644351,144,151,352,27,20,261,2836,478,-0.182222,225,266,-3.333333,6,26,-5.5,4,26,0.120667,0.076289,37,35,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97_page_001.md",EasyOCR,0.747275,0.957921,133,242,1133,0,58,329,2018,404,-0.291005,189,244,-1.333333,24,56,-4,3,15,0.016286,0.095376,33,31,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26_page_001.md",EasyOCR,0.689487,0.923747,409,495,788,58,90,276,2454,459,-0.179612,206,243,0.318182,22,15,-2,4,12,0.164006,0.081967,35,29,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103_page_001.md,EasyOCR,0.185357,0.394737,71,72,57,14,10,51,1079,190,0.464912,114,61,0.571429,14,6,0,5,5,0.42374,0.025773,5,5,1799,1775-1799
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16_page_001.md",EasyOCR,0.754905,0.964981,382,411,1400,0,26,470,2905,514,-0.108392,286,317,-0.163462,104,121,-0.666667,3,5,0.191875,0.090164,44,43,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1_page_001.md,EasyOCR,0.203513,0.505967,149,206,120,30,45,137,2334,419,0.2723,213,155,0.025,40,39,0.545455,11,5,0.284408,0.069307,28,28,1753,1750-1774
Ogilby - 1671 - America_page_399_page_001.md,EasyOCR,0.289604,0.57767,290,272,140,56,42,140,2424,412,0.197309,223,179,0.214286,70,55,0,3,3,0.259109,0.084507,36,30,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29_page_001.md,EasyOCR,0.075117,0.259459,21,19,40,5,3,40,1065,185,0.56383,94,41,0.285714,7,5,-3,1,4,0.51758,0.058824,11,10,1788,1775-1799
Prinsep - 1792 - The right in the West-India merchants to a double monopoly of the sugar market of Great Britain_page_1_page_001.md,EasyOCR,0.188462,0.409574,73,81,42,14,18,45,1040,188,0.404255,94,56,0.5,8,4,-0.2,5,6,0.404938,0.065217,12,12,1792,1775-1799
Prinsep - 1794 - Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal_page_1_page_001.md,EasyOCR,0.203467,0.479798,88,65,70,15,16,64,1096,198,0.304762,105,73,-0.166667,12,14,0.230769,13,10,0.284582,0.101523,20,20,1794,1775-1799
Purchas - 1614 - Purchas his pilgrimage_page_484_page_001.md,EasyOCR,0.355165,0.819477,331,661,727,16,154,520,4840,842,-0.108295,434,481,-0.376623,77,106,-0.125,8,9,0.038173,0.06392,45,42,1614,1600-1624
"Robertson - 1736 - The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica_page_47_page_001.md",EasyOCR,0.164786,0.368,99,62,58,27,8,57,1329,250,0.256881,109,81,0.512821,39,19,-3,2,8,0.374481,0.078067,21,21,1736,1725-1749
"Sheffeild - 1650 - A good conscience the strongest hold. A treatise of conscience, handling the nature acts offices use_page_109_page_001.md",EasyOCR,0.751346,0.953925,235,455,1821,0,59,500,3342,586,-0.094801,327,358,-0.246575,73,91,-0.333333,15,20,0.091772,0.072106,38,38,1650,1650-1674
"Spire - 1698 - The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by Joh_page_7_page_001.md",EasyOCR,0.729759,0.948875,462,550,1016,3,36,425,2779,489,-0.05036,278,292,0.014706,136,134,0.347826,23,15,0.172692,0.08114,37,35,1698,1675-1699
